"PC1","PC2","PC3","PC29","PC30","tag"
-11.7920519561235,-1.27512377997334,1.06328736235303,-0.0829542995447636,-0.0033660169895721,"High"
-11.4748954209219,-1.34584043888501,0.723163591205263,0.0954852164429204,0.00211235354251106,"High"
-12.0662291907544,-1.41319721249091,0.874472981833233,-0.0760612013601407,-0.0014340404299711,"High"
-12.0216534139899,-1.23161995405396,0.743677448027993,0.0827423670621102,0.00052935290482499,"High"
-11.673645121154,-1.42470193257537,0.690256913325343,0.0882665766078797,0.00021253805832068,"High"
-11.7109527614882,-1.39360296361729,1.01672057369473,-0.0866390974689809,-0.00108181778853969,"High"
-11.2760052113825,-1.62691002901632,0.56743677198469,0.0915111612395592,-0.000877156145197761,"High"
-11.7528832699438,-1.51637048298945,0.639429709112076,0.0804182447490265,-0.00112622319415362,"High"
-11.7239077817306,-1.57745539198002,0.755580440883756,-0.0765256069742727,-0.00145925663849095,"High"
-11.3268113434258,-1.61824557963548,0.552551100946366,0.122723814646789,-0.00100180207971107,"High"
-11.6105534479834,-1.35091752591692,0.853901960939027,-0.100514005576685,-0.000651364473303426,"High"
-12.2183606739742,-1.42481744631751,1.02121296548551,-0.103115106778403,-0.00358325570021296,"High"
-11.6359469381068,-1.31274166261763,1.1393494263799,0.106724634551816,-0.00267549682250549,"High"
-11.9987199107457,-1.06764317016728,0.914648539128836,-0.126797830546741,-0.000251302990047692,"High"
-12.2153129810859,-1.34712967064781,1.16525033322138,0.071030136605101,0.00128965135020648,"High"
-12.084110772345,-1.10188276383521,1.26972084891567,0.053241065678824,0.000664928229431122,"High"
-11.8960058184505,-1.54657683133535,0.695597284303302,-0.0971929860442396,-0.00152826972105652,"High"
-11.9726764032654,-1.12408785863102,1.16207174446297,-0.109360294713215,-0.00235367527870764,"High"
-12.0770522483737,-1.34531347213212,0.826687072023655,-0.116926144384792,-0.000810629883804426,"High"
-12.2396465791858,-1.36235847526137,1.00528336469892,0.066561849498024,-0.00210473809443883,"High"
-11.9675354785856,-1.34707062342369,0.680105968516334,-0.116534180773345,-0.00450070077456609,"High"
-11.6518140673993,-1.26121624350814,0.776954320779043,-0.092330656744041,-0.00146459247724022,"High"
-11.4953688160285,-1.27347485981225,0.911305929434688,0.0862132136380229,-0.000473185926635353,"High"
-11.3786478420439,-1.45285114435318,0.876222504042338,0.0683630755637873,0.00291654035021098,"High"
-11.6956560471096,-1.38527482470781,1.2090206468426,0.0795646337040417,0.000269069349532261,"High"
-11.6221688171736,-1.43386266515796,0.82612212019432,-0.0929510205143464,-0.00376113266419578,"High"
-11.960364875827,-1.42144075934457,0.605333645591828,-0.112319396077094,-0.000314996549722169,"High"
-11.5676346106046,-1.61514193594604,0.831669557645389,0.113176510571151,-0.000766284952799567,"High"
-12.0479609878568,-1.54300924336505,0.696659219831006,0.0436564257784204,0.000696914324713388,"High"
-11.460152497943,-1.44185720285157,0.468326311234731,-0.115239392384908,0.00133670972496566,"High"
-12.0576703569881,-1.22560494934204,1.09621027029644,-0.109898345289368,-0.000161709912064337,"High"
-12.0017696264794,-1.33168062437431,0.528362817373474,-0.104155918772031,-0.0011303258553374,"High"
-12.2204385611135,-1.25761613635333,1.29961328620468,0.0557840088628994,-0.00172209470718122,"High"
-12.2240162819861,-1.1414242119275,1.49787255679994,0.0738452203879944,-0.0015275765919395,"High"
-11.5292943207858,-1.52800079370779,1.30672688633633,0.113810108366356,-0.00306048266120744,"High"
-11.9245008692085,-1.48568809754972,0.579523846059519,0.0598171041043291,-0.001188231937791,"High"
-11.8728605155599,-1.30031128629313,1.14189367540805,0.041806694972292,0.000796043457953172,"High"
-11.9050037420347,-1.40144736632509,0.707555735200474,0.0650137189652256,0.00306982215010927,"High"
-11.4734021376755,-1.32095199303667,0.781638640300993,0.0845091249490508,0.00243005033947681,"High"
-11.5517689081046,-1.64866336641773,0.6612983387339,0.0876450477790951,0.00215877119735058,"High"
-11.8961274144496,-1.5718027386029,0.516471196870483,0.0640695624720211,0.00228211857945217,"High"
-12.0823067384761,-1.31666623078427,0.761284629951935,-0.122855144961951,-0.000512727340784655,"High"
-11.8564067439088,-1.41941431044252,1.20425723935828,-0.089786142673835,-0.00324444773610535,"High"
-11.1381269480232,-1.68293983355925,0.442278978907176,0.117959088562604,0.00200277366139684,"High"
-11.8530059768565,-1.59645291029448,0.80622484435522,-0.0985368508764144,-0.00013001768483227,"High"
-11.4697876142685,-1.4983005096457,0.50451235227708,-0.0743094534725306,0.00143950961173848,"High"
-12.154361452417,-1.36861108073985,0.616793933015005,-0.120091320082094,-0.00358217859384918,"High"
-11.6610535925495,-1.2566795158035,0.892076943425161,0.0894162636475654,-0.000559466072935486,"High"
-12.3821248744935,-1.2671736804296,0.983186243607661,-0.148315750297608,0.00092830946775059,"High"
-12.2232548359852,-1.39631733637335,0.955868493559718,-0.108994428536609,-0.00328009990299688,"High"
-11.8540813239662,-1.5510733223301,0.946534873025265,-0.0967067177512843,-0.00460136685957167,"High"
-11.9076430630861,-1.47930189091898,0.563584066963319,-0.109075221756799,-0.00179713121222119,"High"
-11.4800880289556,-1.51882878547385,0.561229490002576,0.118473172995688,0.00203324312411278,"High"
-11.854166997012,-1.2491509550812,0.763196284767134,0.0797877111473278,0.000641899322105802,"High"
-12.0414357789983,-1.57239798692083,0.883137814643249,-0.10033671932783,-0.00369054945167563,"High"
-11.449849292674,-1.35332099935765,0.83235987726619,-0.0783869108002516,0.00239246791953426,"High"
-12.1593237529109,-1.31458495553132,0.609673306219272,-0.137162008216296,-0.00298409010118426,"High"
-11.6883259684622,-1.59317304368836,0.786668689013131,0.0613792761255414,-0.000701896677191532,"High"
-11.3674636927444,-1.5113625701266,0.923039690591854,0.109409123148532,0.00145017667751735,"High"
-11.8877527852371,-1.33430276311043,0.89142386259964,-0.113159302927047,-0.000844873338318078,"High"
-11.7228719246401,-1.19764194484834,1.21950531230844,0.0692066451686115,0.00374517117508646,"High"
-11.9698990310859,-1.44250455341546,0.783045777853557,-0.0695284656388185,-0.00381817882659187,"High"
-11.64997818076,-1.58438399306449,0.614644197811821,0.0929307109758573,-0.00294079582101862,"High"
-11.5316669607367,-1.60574157674954,1.04192640464793,0.0898552762886031,-0.0038154609055983,"High"
-11.8749908499474,-1.27638273555407,0.945249677185031,-0.138477197791584,0.00286608658086711,"High"
-11.8002929735463,-1.32104990037553,1.14619733162221,0.0921992701292676,-0.00215778350494125,"High"
-11.8759774233363,-1.5289005664552,0.897106992137299,0.066286414824056,-0.00369141308960383,"High"
-11.2927694822264,-1.75720715266235,0.299361516844935,0.0847129358207122,-0.000639696089056382,"High"
-11.725495730457,-1.48641024793264,0.859149624101916,0.0739942895032183,0.00345683352969718,"High"
-12.173751480971,-1.32634769651451,0.410163545015747,-0.113625307623476,-0.00149357119945936,"High"
-11.7144935725901,-1.34323704196814,1.00247914640043,0.0861068203517197,0.00236573173368972,"High"
-11.4799235385356,-1.35474123262219,0.63174694911186,-0.106632893191461,-0.000974848386877183,"High"
-11.9614651201106,-1.50922085266846,0.341764685158333,-0.136230122069025,-0.000203206915230375,"High"
-11.7716516451243,-1.23178721582548,1.15806444600548,-0.0842328573453548,0.000345536930145454,"High"
-11.4725373502562,-1.32130510840555,0.781777768651208,0.0846283541145358,0.00244265814954765,"High"
-12.0150645126977,-1.31585552232463,1.17337433233453,-0.117896226531258,0.000671130240871495,"High"
-11.6289105360087,-1.30907591838218,0.647437754024748,-0.0939055805037376,0.00145230224978223,"High"
-11.801760859997,-1.44432324797479,0.861931093420592,-0.0837065560328332,-0.00255198682474676,"High"
-11.5148331764871,-1.59934556135856,1.02598276087533,-0.0790403614937885,-0.00442471039697505,"High"
-11.6178960087747,-1.35667513626084,0.970356586426325,0.081363130853594,0.00112963545049059,"High"
-11.2869336537505,-1.53173219805302,1.02785576892658,0.123569375402856,-0.0032735859035488,"High"
-11.5248125694594,-1.70548078777085,0.908868401771039,0.105208436620633,6.97071526539195e-05,"High"
-11.493927503663,-1.27406338542704,0.911537810018379,0.0864119289138309,-0.000452172909850765,"High"
-11.8733638010689,-1.44173842502685,1.16091942718367,0.0904057918555851,-0.00378113905647182,"High"
-11.8650044563603,-1.28970807747507,1.36198649061351,-0.0954032687949681,-0.00301234997423737,"High"
-11.8900768646207,-1.55607802319881,0.952114033961939,0.0723013339259191,-0.00239878883942622,"High"
-11.5064628550135,-1.57583104230109,1.17719872555285,0.112225248842869,-0.000144638585024434,"High"
-11.6466268810519,-1.37806535487049,0.578953983502246,-0.110169969544483,-0.00163564605707237,"High"
-11.9064652211864,-1.24975756724594,1.13176163836525,0.0561188107673006,0.000568140986360641,"High"
-11.6723413960839,-1.61961617287473,0.143116711214284,0.0753590933251356,-0.00161592209467974,"High"
-11.8634252011085,-1.44633796886378,0.925037555261406,0.0588525946909929,-0.000567986437801635,"High"
-12.0688809281181,-1.17354141181387,0.989100393099305,-0.139503422700889,-0.000688092564051196,"High"
-11.7167810721884,-1.6321426676959,0.642177563663429,0.090940831584015,0.00208229712554997,"High"
-11.8016298034948,-1.23324668413101,0.957466976556734,-0.11246559205151,-0.00302037850848044,"High"
-11.7857750481332,-1.47789372224773,0.691579197891078,-0.109221459218572,0.000374820410135271,"High"
-11.605575974698,-1.44312406724422,0.630006372200946,-0.100469243645653,-0.00140995132051856,"High"
-11.5253032312242,-1.38286232878831,1.07139494661637,-0.0798674635085109,0.00156552264543136,"High"
-12.0603453700971,-1.53033077790042,0.676584720171888,-0.0938044684439425,-0.00159493771835761,"High"
-12.0183116475557,-1.21483576574602,1.39652148436706,-0.117571104390179,0.000606726327505261,"High"
-11.5565516981207,-1.53473286357387,0.769854927813,0.0903591689574276,-0.00143245313765269,"High"
-11.3559862062922,-1.49131492355054,0.866511922009707,-0.0832112191777761,0.000873603795517097,"High"
-11.8114890871034,-1.33943095434453,0.840371940834416,0.0717997656692285,0.00147579012588063,"High"
-11.8867198447085,-1.33472453980104,0.891590043684619,-0.113016890312718,-0.000829814009622468,"High"
-11.4683943456486,-1.49886941774,0.504736503507982,-0.0741173620392494,0.00145982219463019,"High"
-11.1244368970648,-1.53992291095157,0.670137253494889,0.101347241957564,0.00183126082454084,"High"
-11.9063058687882,-1.31074156531552,0.932042619426969,0.0654756809875047,0.00388199219012521,"High"
-11.852572283348,-1.42603529452131,0.868409305092991,-0.133853857588166,-0.00115366496040852,"High"
-11.6281788919275,-1.62227301897812,0.483923162537378,0.0913348645791825,-0.000888217454254062,"High"
-11.8835194731853,-1.57022009239621,0.992891392591236,0.0961916345330093,-0.00241395460148212,"High"
-11.8153809919822,-1.21978748141747,0.816300865451513,-0.100017588275518,-0.00122407018596775,"High"
-12.1312417241717,-1.41655903445611,0.487312148348264,-0.12163643655042,-0.000662131914309305,"High"
-11.6992535040535,-1.73731797372441,0.559254852210827,0.0783719936758805,-0.000490108891498239,"High"
-11.4617734592237,-1.63936262579426,0.50326808883875,0.088231172207544,-0.000791430799561746,"High"
-11.8341189835277,-1.37477687570691,0.489673267688131,-0.0959059606257645,-0.00131131126572009,"High"
-12.0119944146997,-1.44781860577985,0.915771770969754,-0.12471413204954,-0.000674932157256086,"High"
-12.0442703084508,-1.48178508513143,0.902410126155897,0.0791062698790104,0.000326964774145622,"High"
-11.5041498984712,-1.60424917676314,0.790220693921308,-0.110490889099213,-0.00120070105296591,"High"
-11.2799413682625,-1.50255024731345,0.594171806377892,-0.0882488941074292,0.00114949608113431,"High"
-11.8956888323897,-1.41599678307491,0.953744765039756,-0.0899080996278084,-0.000132826733485011,"High"
-11.9128043953196,-1.3977208021501,0.943781563321881,0.0968616771222668,-0.000112161160330471,"High"
-11.8117640280751,-1.39691436011165,0.418303252536003,-0.108738489186726,0.00189351181782299,"High"
-11.7704985952319,-1.23225803631732,1.15824995047244,-0.0840738851247082,0.000362347343573169,"High"
-12.0333125626365,-1.1816674506432,1.56703183162876,-0.0919204124326374,-0.00230572201257383,"High"
-11.9854240757342,-1.34619917319449,0.669946313529341,-0.116246235051569,-0.00288881074763779,"High"
-11.4550674732063,-1.46699223110097,0.665445664654313,0.065451866694375,-0.000690256713539658,"High"
-11.5537218789985,-1.44765900098774,1.03370214494692,0.114508353280328,-0.00151902715200303,"High"
-11.4551832452046,-1.59259916700406,0.743795383817488,0.102791097964538,-0.00411764602981089,"High"
-11.6887776823297,-1.46227911510003,1.04469250010495,0.0685581810615413,0.000682339368094684,"High"
-12.227739092436,-1.12843957643919,1.45755122998523,0.0503457264899938,-0.00147108523020709,"High"
-11.7911583849683,-1.3637180003977,0.800039170060307,-0.106590136071826,-0.00322515934852831,"High"
-11.8939654459014,-1.5726855270251,0.51681901774602,0.0643676353857336,0.00231363810462916,"High"
-11.6513899458007,-1.66251712651611,0.349998303179208,0.069108355748643,-0.00368176538755287,"High"
-12.1955921087598,-1.15533939003423,1.27114747974407,-0.144157548273514,0.000836666438798678,"High"
-11.6228927486153,-1.57319558940458,0.36184222950411,-0.10734364325356,-0.00118054625414438,"High"
-11.5396843910406,-1.604306647655,0.579006717687892,-0.086978614492781,0.0010065724241453,"High"
-11.9957892422693,-1.06883983891737,0.915120029649009,-0.126393776152597,-0.000208576522585407,"High"
-11.4511054625179,-1.36440223725186,0.98873665414403,0.0784438549633126,0.000383819195602722,"High"
-11.4706468762358,-1.57665924458299,0.239955345201548,-0.0980556345106849,0.000706595034971433,"High"
-11.3021301934512,-1.66683110276778,0.42332052024529,0.121393973060589,0.00194100870134573,"High"
-11.2830146298072,-1.3865643068528,0.792512235177436,-0.0701181322358015,0.00135136875225078,"High"
-11.8203946863869,-1.55419204563709,0.554931568579008,0.0724951663943332,-0.0029852937173354,"High"
-11.1271498305181,-1.42408410189462,0.868535652440356,0.119527682648144,0.0020383867498534,"High"
-11.9051680400575,-1.25028724029925,1.13197033089057,0.0562976545155279,0.000587052701466792,"High"
-12.0433486765749,-1.42124248127295,1.10230305553195,0.0698984361156622,-0.00297112666703045,"High"
-11.9827463582767,-1.3088957003085,0.780524047927782,0.0512483038434831,0.00141903463643957,"High"
-11.6214460336126,-1.33862556567273,0.713195746324795,-0.0876718831703394,0.00118661966583211,"High"
-12.2344625563851,-1.49518472961829,0.748020894856893,0.0600353930509275,-0.0034199814012823,"High"
-11.8935570740645,-1.57285227594929,0.516884717244733,0.0644239380472124,0.00231959179271814,"High"
-11.8045930790769,-1.53785480756643,0.537795050315449,-0.096411458261246,-0.00445780891813059,"High"
-11.6911848152301,-1.37112211111912,1.26900160921728,0.0688677947057011,0.00147839942857579,"High"
-11.9725507684496,-1.20284875273842,0.897673189119628,-0.132970686979567,-0.00307223096067175,"High"
-12.0592614692611,-1.15053694828923,1.14051732094936,0.0519344075414685,0.00361019052911268,"High"
-11.9016151111922,-1.59649430888996,0.365718993360343,-0.12679861731302,-0.00195592719892905,"High"
-12.0665405821509,-1.4969151453354,0.826871428336376,0.0458274953655417,-0.00215694135195485,"High"
-12.021053006079,-1.50449732281989,0.95205056424558,-0.0837047070268392,-0.000563727063769517,"High"
-11.6359322650558,-1.62808551831269,0.721183413417559,0.123058020837609,-0.00322129395007809,"High"
-11.7004906259517,-1.30824217222341,1.00561930140497,-0.11747862659527,0.00297012135807366,"High"
-11.8647513497348,-1.35562235909397,1.14952057481151,0.0593112447920086,0.000243833385267969,"High"
-11.8715621606121,-1.44247408204534,1.16120927791328,0.0906541859503455,-0.00375487278549114,"High"
-10.969472196649,-1.61547202713764,0.635868922412587,0.123743600119954,-0.00176365050789955,"High"
-11.4856718131893,-1.54348112071992,0.410461827786858,-0.0724082544744071,-0.00220620352205421,"High"
